trust_vs_disgust,surprise_vs_antecip,tweet_id,joy_vs_sadness,key,created_date,annotator_id,anger_vs_fear
DIS,SUR,450970603181596672,SAD,5692703299862528,2017-01-29T15:33:28,7649,neutral
TRU,ANT,445772275431006208,neutral,5692952407965696,2017-01-20T14:59:33,6098,neutral
TRU,neutral,446681785486020609,JOY,5693265739251712,2016-09-23T01:28:43,2,neutral
neutral,SUR,449245565361344512,neutral,5693313185218560,2017-01-20T12:39:43,9039,neutral
DIS,neutral,443040108493942784,dontknow,5693555649544192,2017-01-24T01:03:57,6503,dontknow
TRU,ANT,448437735054139393,JOY,5693766841139200,2017-01-20T12:44:09,365,FEA
DIS,ANT,448529373885652992,SAD,5694000379985920,2017-01-22T12:52:54,2937,FEA
TRU,neutral,456715275313090560,neutral,5694129229004800,2017-01-27T01:44:54,7649,neutral
neutral,SUR,445772239213195264,SAD,5694240361283584,2016-12-28T01:37:40,7481,neutral
TRU,ANT,446991113166262272,neutral,5694292437762048,2017-01-20T14:19:47,3497,FEA
TRU,ANT,443352450200645632,JOY,5694353775263744,2017-01-20T13:14:20,7886,neutral
DIS,neutral,445935426608840705,neutral,5694398469767168,2017-01-20T14:15:43,5389,ANG
neutral,SUR,458982496311738368,neutral,5694464236453888,2017-01-24T01:13:28,6093,FEA
neutral,neutral,454413553827840000,neutral,5694588924723200,2017-01-30T20:09:02,2891,ANG
neutral,neutral,452529580122054656,neutral,5694850783510528,2017-02-01T13:30:37,7766,neutral
DIS,neutral,465354560870297600,SAD,5695085664534528,2017-01-23T12:23:30,7731,FEA
neutral,neutral,453597210249560065,neutral,5695218271649792,2017-01-20T16:30:47,6780,neutral
DIS,SUR,456157420415246336,SAD,5695220150697984,2017-01-20T15:49:10,3063,ANG
dontknow,dontknow,449553006926004224,dontknow,5695223371923456,2017-01-24T15:18:41,6503,dontknow
TRU,neutral,463689315521159168,JOY,5695295849496576,2017-01-24T17:17:50,2564,neutral
DIS,dontknow,444460784815726592,SAD,5695394365308928,2017-01-20T12:44:24,3703,neutral
TRU,neutral,449211733673259008,JOY,5695754672799744,2017-01-21T16:36:35,9509,neutral
DIS,ANT,444184272732426240,SAD,5695827083264000,2017-01-21T16:06:49,7649,FEA
neutral,neutral,456447502158680064,neutral,5695853926809600,2017-01-24T11:17:16,270,neutral
TRU,ANT,472452386892808192,neutral,5695896876482560,2017-01-30T14:58:31,4136,neutral
dontknow,dontknow,449660596251004928,dontknow,5695992171069440,2017-01-31T11:10:48,6503,dontknow
neutral,neutral,458694064154894336,JOY,5696053173026816,2016-10-21T00:18:21,2,neutral
TRU,ANT,453516230323097600,neutral,5696084781301760,2017-01-31T11:11:26,6503,neutral
TRU,ANT,460784899197505536,JOY,5696116859338752,2017-01-30T15:42:28,6406,neutral
neutral,SUR,441550844891508737,neutral,5696374423158784,2017-01-20T13:13:47,9196,neutral
dontknow,dontknow,456588244985995264,dontknow,5696619773165568,2017-01-24T12:29:43,6503,dontknow
neutral,neutral,441542441091743744,neutral,5696661380661248,2017-01-22T22:33:33,5847,neutral
DIS,ANT,443024517963972609,neutral,5696663259709440,2017-01-20T15:28:05,2002,FEA
DIS,dontknow,445652772093190144,dontknow,5696666480934912,2017-01-24T19:20:26,6503,neutral
neutral,neutral,444187856719085568,neutral,5697284687790080,2017-01-20T14:16:14,9280,neutral
DIS,neutral,446991887468355584,SAD,5697532789260288,2016-12-28T09:37:07,590,ANG
neutral,neutral,446161011943669760,neutral,5697790487298048,2017-01-21T19:51:16,6428,neutral
dontknow,dontknow,446724827140096000,dontknow,5697913632063488,2017-01-31T11:13:39,6503,dontknow
neutral,neutral,458322335511379968,JOY,5698003289505792,2017-01-20T14:42:10,6506,neutral
dontknow,dontknow,471699704947179520,dontknow,5698265416728576,2017-01-25T11:09:55,2587,dontknow
DIS,SUR,447149307037503488,neutral,5698302326603776,2017-01-20T13:14:44,8624,ANG
dontknow,dontknow,472480505665839104,dontknow,5698369703903232,2017-01-24T12:21:34,6503,dontknow
neutral,neutral,448066819480629248,neutral,5699052402376704,2016-06-17T05:10:28,2,neutral
dontknow,dontknow,466939204560101376,dontknow,5699086829223936,2017-01-27T04:11:11,2923,dontknow
TRU,SUR,445979356037271553,neutral,5699105217052672,2017-01-20T13:12:22,8624,neutral
dontknow,dontknow,469215006090096640,dontknow,5699212859670528,2017-01-24T15:29:06,6503,dontknow
neutral,neutral,447016613926412288,neutral,5699229502668800,2016-11-11T11:38:58,2,neutral
dontknow,dontknow,466308784236007424,dontknow,5699386268975104,2017-01-26T18:59:00,5501,dontknow
DIS,SUR,453176700197928960,SAD,5699470289272832,2017-01-25T10:23:32,6503,ANG
dontknow,dontknow,461608726148173824,dontknow,5699618197209088,2017-01-23T23:54:29,6503,dontknow
neutral,neutral,466602390146539520,neutral,5699626250272768,2017-01-20T12:44:06,8244,neutral
neutral,SUR,455801774260363264,SAD,5699671682973696,2017-01-20T16:50:00,7649,FEA
TRU,neutral,445754437840437248,neutral,5699707049345024,2017-01-20T15:15:03,1805,neutral
neutral,neutral,443779079162953728,neutral,5699758320517120,2016-11-11T02:01:22,2,neutral
dontknow,dontknow,446279578043318272,dontknow,5700028635021312,2017-01-24T16:22:56,6503,dontknow
DIS,neutral,443021671138885632,neutral,5700083999834112,2017-01-21T19:44:06,8835,ANG
dontknow,SUR,459690255801933824,dontknow,5700119366205440,2017-01-20T17:06:56,4865,dontknow
DIS,SUR,449227622309191680,SAD,5700600670978048,2017-01-20T14:07:42,5389,ANG
neutral,SUR,443753026332139521,JOY,5700673148551168,2017-01-20T12:47:51,2019,neutral
DIS,neutral,444100391253585920,SAD,5700981044019200,2017-01-22T18:32:59,6503,ANG
dontknow,neutral,456451086308900864,neutral,5701301824389120,2017-01-20T16:33:08,7426,dontknow
TRU,neutral,446287650480455680,JOY,5701363161890816,2017-01-20T13:52:28,8892,neutral
DIS,dontknow,448260983841382400,SAD,5701385844686848,2017-01-20T12:44:34,5913,FEA
neutral,ANT,445982162874302464,JOY,5701685754200064,2016-06-17T05:15:14,2,neutral
neutral,neutral,441546751867367424,neutral,5701810039816192,2016-09-22T00:17:55,2,neutral
neutral,ANT,459745151603474432,neutral,5701989019156480,2017-01-23T17:29:00,7731,neutral
neutral,neutral,441216481817149440,neutral,5702007608311808,2016-10-14T14:53:40,3,neutral
dontknow,dontknow,449189411172155393,dontknow,5702213565415424,2017-01-20T14:41:29,6506,dontknow
dontknow,dontknow,451811019154010112,dontknow,5702450996576256,2017-01-24T18:44:07,6503,dontknow
DIS,SUR,447066056914653184,neutral,5702796473008128,2017-01-20T14:00:42,1722,ANG
TRU,neutral,452581362021593088,neutral,5702856602550272,2017-01-30T01:54:08,7649,neutral
TRU,ANT,450628949320949760,JOY,5702917537398784,2016-12-28T18:53:41,4924,neutral
dontknow,dontknow,459754216060616704,dontknow,5703038937333760,2017-01-24T14:08:28,6503,dontknow
neutral,ANT,464435670820601858,JOY,5703232949059584,2017-01-24T19:34:07,8549,FEA
DIS,SUR,444473450040922112,SAD,5703260329476096,2017-01-21T15:53:10,7649,ANG
neutral,ANT,448097257447903232,neutral,5703381729411072,2016-06-17T05:13:35,2,neutral
neutral,neutral,453235835434205184,SAD,5703476151582720,2016-11-11T11:48:39,2,neutral
DIS,SUR,445652772093190144,SAD,5703516953772032,2017-01-26T23:18:10,7649,neutral
dontknow,dontknow,443787672898002944,dontknow,5703538160173056,2017-01-24T19:30:26,6503,dontknow
neutral,SUR,443853161887838208,SAD,5703693047431168,2017-01-20T13:30:13,1747,FEA
neutral,neutral,449250510881574912,neutral,5703881757556736,2017-01-20T15:37:05,8720,neutral
dontknow,SUR,453539784531927041,neutral,5703970341257216,2017-01-26T15:18:03,5220,neutral
neutral,neutral,449300443378634752,neutral,5704019464945664,2017-01-23T01:52:21,9241,neutral
DIS,SUR,453238372190806016,SAD,5704091942518784,2017-01-22T18:29:20,6503,ANG
TRU,ANT,449634411001442305,JOY,5704295550812160,2017-01-31T17:08:04,8403,FEA
DIS,SUR,448218151629893632,SAD,5704384000294912,2017-01-20T13:08:54,8624,FEA
TRU,SUR,441307148849405952,neutral,5705134143176704,2017-01-30T19:53:33,7649,FEA
dontknow,dontknow,453867458513096705,dontknow,5705379090530304,2017-01-24T18:47:26,6503,dontknow
TRU,ANT,460539120084078592,JOY,5705551962963968,2017-01-31T15:49:44,3860,neutral
TRU,SUR,453685323869200385,JOY,5705671148306432,2017-01-26T12:22:42,6503,neutral
TRU,neutral,441215991377182720,neutral,5705691079639040,2016-10-14T14:53:12,3,neutral
neutral,neutral,463296486709948416,neutral,5706146547499008,2017-01-21T14:49:34,5210,neutral
TRU,SUR,441410004097445888,JOY,5706366127702016,2017-02-01T16:24:01,9796,neutral
dontknow,dontknow,453539784531927041,dontknow,5706403171794944,2017-01-26T14:24:22,5910,dontknow
DIS,SUR,441979536419606528,SAD,5706822199541760,2017-01-24T14:17:23,6916,ANG
neutral,neutral,447847940330360832,neutral,5706839714955264,2016-06-17T05:10:24,2,neutral
dontknow,dontknow,446777751241252865,dontknow,5707008493748224,2017-01-31T00:38:21,5367,neutral
dontknow,SUR,443024718422351873,dontknow,5707486577295360,2017-01-20T15:44:54,1680,dontknow
neutral,neutral,452172531341213696,neutral,5707592609300480,2017-01-20T15:54:53,7286,neutral
neutral,SUR,449518493072113664,JOY,5707593548824576,2017-02-03T01:07:50,9215,neutral
neutral,neutral,459822025440497664,neutral,5707756757581824,2017-01-31T15:43:06,3860,neutral
DIS,ANT,443744322677407744,SAD,5708228532895744,2017-01-20T13:52:54,6501,FEA
TRU,ANT,468820614103719936,neutral,5708258597666816,2017-01-27T01:21:09,7649,neutral
TRU,SUR,459326429826932736,neutral,5708412411183104,2017-01-22T00:31:08,918,neutral
TRU,ANT,461190494882918400,neutral,5708414290231296,2017-01-21T13:48:34,3003,neutral
neutral,neutral,450744132668239872,neutral,5709048066342912,2017-01-20T14:36:53,6506,neutral
neutral,dontknow,463761682255212544,neutral,5709083231387648,2017-01-30T19:59:42,2891,neutral
TRU,neutral,446330119716892672,neutral,5709091485777920,2016-06-17T05:14:49,2,neutral
neutral,neutral,450802056413339648,neutral,5709636007100416,2017-01-20T14:33:37,6506,neutral
dontknow,dontknow,448889856325058560,dontknow,5709671373471744,2017-01-20T12:47:08,6208,dontknow
TRU,SUR,456055356117229569,neutral,5709813912698880,2017-01-20T14:46:55,9192,neutral
DIS,neutral,460079788489994240,SAD,5709830018826240,2017-01-20T15:03:06,8910,ANG
TRU,ANT,447511780315521024,neutral,5709860620468224,2017-01-20T17:06:38,3063,FEA
neutral,neutral,447193841582747649,neutral,5709885115203584,2017-01-23T21:46:16,9966,neutral
DIS,neutral,462321508950757377,neutral,5710097917411328,2017-01-23T01:09:50,597,ANG
neutral,ANT,459527886350065664,neutral,5710159254913024,2017-01-21T19:32:07,8835,FEA
neutral,neutral,461238291451625472,neutral,5710785112178688,2017-01-24T17:51:40,9929,neutral
dontknow,dontknow,466608845830496256,dontknow,5711028985790464,2017-01-26T18:03:04,5501,dontknow
neutral,neutral,449628144711258112,neutral,5711220246052864,2017-01-23T12:54:35,6858,neutral
DIS,SUR,463382991155503104,SAD,5711222125101056,2017-02-05T00:11:56,7649,FEA
neutral,neutral,450979739944382464,neutral,5711563843436544,2017-01-20T15:14:40,6459,neutral
neutral,neutral,458038974565867520,neutral,5711592566030336,2017-01-21T15:58:38,3497,neutral
DIS,ANT,443551844603035648,neutral,5712240636329984,2016-06-20T01:46:17,2,neutral
neutral,SUR,443388829706489856,neutral,5712406999203840,2017-01-20T15:48:46,1680,neutral
DIS,ANT,469790871827648513,SAD,5712442969554944,2017-01-31T11:10:01,6503,FEA
TRU,ANT,441266784742563841,JOY,5712793009389568,2016-10-14T14:54:32,3,neutral
dontknow,dontknow,446725164081102848,dontknow,5712810457694208,2017-01-20T14:11:11,6984,dontknow
TRU,ANT,446021768831307776,JOY,5712812336742400,2017-01-20T13:51:05,1382,neutral
neutral,dontknow,441729078123450369,dontknow,5712815557967872,2017-01-24T00:50:38,6503,neutral
dontknow,dontknow,446999581071790081,dontknow,5712888035540992,2017-01-23T23:49:59,6503,dontknow
neutral,neutral,450649288365068288,neutral,5712979907575808,2016-06-17T05:15:07,2,neutral
neutral,neutral,453184992144023553,neutral,5713346858844160,2017-01-20T15:17:28,5257,neutral
TRU,dontknow,445919874486140928,neutral,5713419269308416,2017-01-20T14:41:16,6506,neutral
TRU,ANT,468832572307677184,neutral,5713446112854016,2017-01-23T12:24:22,7731,neutral
TRU,ANT,441652670643052544,neutral,5713684751974400,2017-01-30T16:36:43,7649,FEA
neutral,neutral,444119267261571072,JOY,5713690657554432,2016-09-23T01:51:06,2,neutral
DIS,neutral,460873737269952512,neutral,5714034053611520,2017-01-23T03:30:28,3107,FEA
neutral,ANT,450720786152968192,neutral,5714115255336960,2016-06-20T01:46:35,2,neutral
neutral,SUR,458613005102505984,neutral,5714211959209984,2017-01-23T21:52:43,5524,neutral
dontknow,dontknow,461169649066184704,dontknow,5714228065337344,2017-01-23T17:57:31,8286,dontknow
DIS,ANT,456434512214638592,neutral,5714253566705664,2017-01-21T17:54:13,6406,FEA
neutral,SUR,443405304881893376,neutral,5714255445753856,2017-01-20T13:32:39,3932,neutral
dontknow,dontknow,456826034386898944,dontknow,5714533276450816,2017-01-23T19:06:41,1656,dontknow
neutral,ANT,444460784815726592,neutral,5714679640883200,2016-06-17T05:14:05,2,neutral
neutral,neutral,467053987154624512,neutral,5715014581223424,2017-01-20T16:43:54,7649,neutral
TRU,ANT,447011398372298752,dontknow,5715087058796544,2017-01-20T16:03:29,8866,neutral
DIS,neutral,443098066326151168,SAD,5715331066626048,2016-12-29T00:38:27,1229,ANG
dontknow,ANT,456879045993836544,dontknow,5715382673342464,2017-01-20T15:06:02,365,neutral
neutral,dontknow,451001277057884160,dontknow,5715407704948736,2017-01-24T15:31:33,6503,neutral
neutral,neutral,446418790340116480,neutral,5715516622635008,2016-06-17T05:14:56,2,neutral
dontknow,dontknow,456753207989915648,dontknow,5715961889947648,2017-01-23T23:48:48,6503,dontknow
dontknow,dontknow,454022702027001856,dontknow,5715990612541440,2017-01-24T15:23:01,6503,dontknow
TRU,SUR,445907480174792705,neutral,5716028864593920,2017-02-05T00:10:50,7649,neutral
neutral,ANT,456400707730808832,neutral,5716282670317568,2017-01-22T02:40:24,2702,neutral
neutral,neutral,449164947902464000,neutral,5716690759319552,2016-06-17T05:12:58,2,neutral
neutral,SUR,453660270121193472,neutral,5716711093305344,2017-01-30T17:04:10,8653,neutral
dontknow,dontknow,454297553656229889,dontknow,5716805045714944,2017-01-24T00:57:49,6503,dontknow
DIS,SUR,441979084714049536,SAD,5716882086690816,2017-01-20T14:43:12,4546,FEA
DIS,SUR,441233204976971778,SAD,5717184948994048,2016-12-28T01:04:16,245,FEA
TRU,neutral,458811296721690624,JOY,5717208504205312,2017-01-23T11:08:40,8857,neutral
neutral,neutral,449641621618167808,JOY,5717235079315456,2017-02-04T14:03:38,5367,neutral
TRU,ANT,446682863627300864,JOY,5717263869018112,2017-01-20T14:14:49,5389,FEA
DIS,SUR,443061859529527297,neutral,5717329300160512,2017-01-26T06:47:55,3851,neutral
neutral,ANT,459331101778251777,neutral,5717552906895360,2017-02-01T04:01:21,4136,neutral
dontknow,dontknow,448174307823583232,dontknow,5717622700113920,2017-01-24T19:25:02,6503,dontknow
DIS,neutral,448451521559425024,neutral,5717676185878528,2017-01-22T11:31:05,3944,neutral
neutral,neutral,445662137961435137,neutral,5717803088740352,2017-01-27T13:29:07,2105,neutral
DIS,neutral,448828284781219840,SAD,5717844159365120,2017-01-20T13:29:37,4859,ANG
DIS,neutral,446669398133460994,SAD,5717849259638784,2017-01-23T21:37:00,4380,ANG
TRU,neutral,444127627339911168,JOY,5718192857022464,2017-01-20T15:59:16,3429,neutral
DIS,neutral,449577815445626880,neutral,5718626111848448,2017-01-20T13:33:14,3326,FEA
DIS,SUR,449866873417789440,JOY,5718656713490432,2017-01-20T14:19:10,5389,FEA
neutral,ANT,466638145220804609,neutral,5718955347935232,2017-01-20T15:31:21,8720,neutral
TRU,ANT,454425725387669505,neutral,5719089699880960,2017-02-05T00:09:56,7649,neutral
neutral,ANT,461191966110515200,neutral,5719395179429888,2017-01-20T12:43:14,7568,neutral
neutral,dontknow,468833224442273792,neutral,5719417996443648,2017-01-30T17:01:44,8653,neutral
DIS,neutral,448450861124321280,SAD,5719805751459840,2017-01-20T16:33:13,5313,neutral
dontknow,dontknow,442688786481561600,dontknow,5719943928610816,2017-01-23T00:37:31,2539,dontknow
neutral,neutral,459392293615980544,neutral,5720016339075072,2017-01-23T01:50:48,9241,neutral
TRU,neutral,464741731196362752,JOY,5720359936458752,2017-01-20T13:29:34,9280,neutral
DIS,neutral,460996014644932608,SAD,5720388659052544,2017-01-20T15:29:23,7545,neutral
neutral,ANT,443792262666145792,neutral,5720416307904512,2016-12-28T03:27:30,9839,neutral
TRU,ANT,450776279848345600,neutral,5720467914620928,2017-01-20T13:17:25,1920,neutral
neutral,neutral,448155575520477184,neutral,5720599246667776,2017-02-01T13:30:59,7766,neutral
TRU,neutral,453145208113598464,neutral,5720850636472320,2017-01-23T23:48:42,6987,neutral
neutral,neutral,446269948810510336,neutral,5720867749232640,2016-06-17T05:15:16,2,neutral
neutral,neutral,447822281470132224,neutral,5721203092226048,2017-01-20T14:07:54,6984,neutral
neutral,neutral,443839528940621824,neutral,5721285233475584,2017-01-20T15:12:48,5257,neutral
neutral,SUR,468732911655845888,neutral,5721428041138176,2017-01-30T16:44:59,3086,dontknow
dontknow,dontknow,453672654990348288,dontknow,5721473943601152,2017-01-21T19:05:56,8629,dontknow
DIS,neutral,448248852140003328,neutral,5721529576849408,2016-06-17T05:10:10,2,ANG
neutral,neutral,447096841172426753,neutral,5721611650990080,2017-01-23T11:04:51,8857,neutral
neutral,SUR,459754216060616704,neutral,5721796334583808,2017-01-29T21:06:34,5367,neutral
neutral,neutral,451707726167810049,neutral,5721913909313536,2017-02-04T14:03:16,5367,neutral
neutral,neutral,450743736503263232,neutral,5722061079052288,2016-06-17T05:17:10,2,neutral
neutral,dontknow,441991777944604672,dontknow,5722109598760960,2017-01-24T19:29:47,6503,neutral
DIS,SUR,449336114911137792,SAD,5722142951866368,2017-01-20T13:29:24,3932,neutral
neutral,ANT,450817947645530112,neutral,5722242205876224,2017-01-22T18:46:42,6858,neutral
dontknow,dontknow,446002296842108928,dontknow,5722585803259904,2017-01-20T13:15:28,8012,dontknow
DIS,neutral,456090995592282112,SAD,5722647811850240,2017-01-28T00:12:08,6503,ANG
DIS,neutral,453524871814057984,neutral,5722830146633728,2017-01-22T20:34:01,2454,neutral
TRU,ANT,442035278715166720,SAD,5722939332755456,2017-01-20T12:41:00,365,FEA
TRU,neutral,445976984900739072,JOY,5723052880953344,2016-12-28T03:08:08,9839,neutral
neutral,neutral,446988104323567616,JOY,5723054760001536,2017-01-23T14:19:59,7361,neutral
DIS,ANT,453223554793111553,SAD,5723292056944640,2017-01-24T16:01:26,8432,ANG
TRU,ANT,449217303683809280,JOY,5723810674245632,2017-01-20T14:27:42,3497,neutral
neutral,neutral,443172968357978113,neutral,5723883151818752,2017-01-20T13:48:05,3618,neutral
neutral,neutral,442013712116109312,neutral,5724070788202496,2017-01-20T13:46:17,9280,neutral
TRU,SUR,458694064154894336,JOY,5724178766364672,2017-01-20T13:41:47,8892,neutral
